Aadhar_No,Name,E-mail,Phone_No,Age,Gender,City,Monthly_Income,Education,Recharge_Frequency,Streaming_Services_Count,Streaming_Payment_Delay_Days,VPN_Hours_Week,Betting_App_Present,UPI_Failures_per_month,SIM_Card_Changes,Trading_Accounts,Family_Defaulters,Partner,Dependents,Medical_Bills,Utility_Bill_Monthly,Utility_Bill_Defaults_per_year,Ecommerce_Returns_per_month,Registered_Vehicles,Vehicle_Challans_per_year,Certificates_Count,Licenses_Count,Insurances_Count,FDs_Dissolved,International_Transactions_per_year,Public_Memberships,Smart_Cards,Family_Accounts_Opened,Ride_Review_Score,Pet_Bills_per_year,Truecaller_Flag,Reviews_Received_Category,Social_Sentiment
549093087391,Kritika Chacko,anikasubramaniam@example.com,7067553834,38,Female,VILLAGE,4102.0,Secondary,17,0.0,12,5.3,1,12.0,1,0,1,Currently Married,0,72,525.0,0,2,1,0,0,0,1,0,0,1,0,0,5.0,0,Golden,5 Star,Positive
757708595953,Vasatika Master,sakshamgoel@example.net,8005640029,56,Male,VILLAGE,6229.0,Secondary,18,0.0,9,0.0,1,6.0,0,0,3,Currently Married,5,607,1098.0,0,0,0,0,3,0,1,0,0,2,1,4,3.5,0,Golden,5 Star,Negative
873742292493,Manthan Parmar,birmanthan@example.org,9901929761,40,Female,TIER-I,34201.0,Primary or less,3,0.0,0,3.7,0,1.0,1,0,0,Never Married,5,770,2148.0,0,4,2,1,1,1,0,0,0,2,2,2,4.8,0,Blue,4 Star,Positive
872203669880,Ishwar Lad,bhavya45@example.com,3450384257,40,Male,TIER-II,29226.0,Primary or less,1,1.0,1,0.0,0,1.0,1,0,0,Currently Married,0,600,1351.0,0,2,0,0,2,0,0,0,0,0,0,1,4.1,25278,Blue,5 Star,Negative
254135907079,Zansi Shukla,parikhdamini@example.org,6078132877,25,Female,TIER-II,11769.0,Secondary,9,2.0,2,6.3,0,1.0,1,0,2,Never Married,0,326,1823.0,0,1,0,0,3,0,1,0,0,0,0,2,4.0,0,Golden,4 Star,Positive
818475087061,Tanay Bhatt,tbadal@example.net,1466045096,68,Male,TIER-III,17614.0,Primary or less,4,2.0,1,0.0,0,2.0,0,0,0,Currently Married,3,552,640.0,0,0,0,0,0,0,3,0,0,1,1,1,5.0,0,Blue,5 Star,Positive
741831168015,Abhiram Mann,garima43@example.com,6865186381,46,Female,VILLAGE,7225.0,Primary or less,11,0.0,5,0.0,0,7.0,2,0,1,Currently Married,1,219,391.0,0,4,0,0,0,0,0,0,0,2,1,0,4.3,0,Blue,5 Star,Negative
488071748727,Ekanta Mangal,wgrover@example.org,1386037944,50,Female,TIER-II,40510.0,Primary or less,4,3.0,2,0.0,0,0.0,0,0,0,Currently Married,4,990,1488.0,0,0,1,0,1,0,1,0,0,0,0,3,3.6,0,Golden,5 Star,Negative
903470471420,Ridhi Tandon,gbhatnagar@example.net,2698967229,35,Male,TIER-III,15264.0,Tertiary or more,10,3.0,3,0.0,0,3.0,0,0,1,Never Married,2,164,1551.0,0,1,1,1,4,0,0,0,0,1,0,3,4.7,0,Blue,4 Star,Positive
356294460681,Pavani Chandran,chandresh21@example.org,8858686624,37,Male,VILLAGE,7467.0,Tertiary or more,16,0.0,13,0.0,0,10.0,0,0,0,Currently Married,1,723,215.0,0,0,1,1,5,1,0,0,0,0,0,1,4.3,0,Golden,4 Star,Negative
756379205662,Charles Wadhwa,kamya98@example.com,4045445457,38,Female,TIER-I,16775.0,Primary or less,7,1.0,4,4.5,1,1.0,0,0,1,Currently Married,1,557,1453.0,0,1,2,0,1,0,0,0,2,0,2,1,2.5,0,Golden,4 Star,Negative
187208792794,Yadavi Behl,irasavant@example.com,6843722881,28,Male,TIER-III,7325.0,Primary or less,11,0.0,3,4.9,0,4.0,0,0,1,Never Married,1,337,765.0,0,1,0,0,2,0,1,0,0,1,0,0,3.7,0,Golden,4 Star,Positive
447850156320,Harish Wason,harshil96@example.com,5024147634,43,Female,TIER-I,11563.0,Primary or less,6,0.0,5,1.7,0,1.0,0,0,1,Currently Married,5,1059,,0,3,0,0,2,0,2,0,1,2,0,2,4.8,0,Blue,4 Star,Positive
229174798833,Yagnesh Chada,acharyageorge@example.com,6828054920,52,Female,TIER-III,15165.0,Primary or less,3,1.0,3,1.1,0,5.0,0,0,3,Currently Married,2,146,532.0,0,0,1,0,0,0,1,1,1,0,1,1,4.1,0,Golden,5 Star,Negative
737580284451,Samuel Chad,alka18@example.com,1481004332,27,Male,VILLAGE,9659.0,Secondary,10,0.0,3,0.0,1,4.0,0,0,0,Never Married,0,308,510.0,0,0,0,0,1,0,1,0,0,1,1,0,3.3,0,Golden,4 Star,Negative
926551861379,George Bhattacharyya,sdhaliwal@example.net,1896895715,23,Female,TIER-I,35627.0,Primary or less,3,3.0,3,4.1,0,1.0,1,0,1,Never Married,0,696,1349.0,0,2,0,0,3,1,0,0,0,1,1,0,3.8,0,Blue,4 Star,Positive
389728381785,Veer Sant,vyasazaan@example.com,5628081142,44,Male,VILLAGE,6675.0,Tertiary or more,19,1.0,8,3.8,0,8.0,2,0,0,Currently Married,0,1554,1330.0,0,0,0,0,2,0,0,0,0,1,0,1,3.3,0,Blue,4 Star,Positive
663751745520,Nitara Garde,zehaan27@example.org,2442472569,30,Female,TIER-II,28534.0,Secondary,1,0.0,3,4.1,1,0.0,2,0,0,Currently Married,1,359,1216.0,0,1,0,0,1,0,2,0,0,0,0,2,5.0,0,Golden,5 Star,Positive
137433057309,Alexander Sunder,dsama@example.net,0108404820,41,Male,TIER-I,58877.0,Primary or less,0,4.0,0,1.2,1,0.0,0,0,0,Never Married,1,63,1536.0,0,3,1,1,1,1,1,0,1,0,1,3,4.2,0,Golden,4 Star,Negative
592725419308,Tanmayi Chatterjee,benjamin58@example.org,3521356536,43,Female,TIER-III,9732.0,Secondary,11,0.0,2,7.6,0,3.0,0,0,2,Never Married,1,178,511.0,0,3,0,0,1,0,1,0,0,0,3,1,3.0,0,Golden,4 Star,Positive
114097788228,Nidra Vohra,rtata@example.com,3978835661,32,Male,VILLAGE,12406.0,Tertiary or more,8,0.0,5,1.0,0,10.0,1,0,3,Never Married,1,331,427.0,1,0,0,0,4,0,1,0,0,0,0,1,3.8,0,Golden,5 Star,Positive
195850119183,Pallavi Mitra,jaidubey@example.net,8251269513,47,Female,TIER-I,34634.0,Primary or less,3,2.0,0,2.2,0,0.0,1,0,0,Never Married,3,3066,1165.0,0,1,0,1,2,0,0,1,1,0,2,1,4.4,0,Golden,4 Star,Positive
193308564452,Ganga Sha,krishachaudry@example.net,4083081113,38,Male,TIER-II,14823.0,Primary or less,7,2.0,5,4.0,1,,0,0,2,Currently Married,2,916,1378.0,0,1,0,0,2,1,0,0,0,0,1,7,4.8,0,Golden,4 Star,Negative
405462368047,Niharika Agate,jdasgupta@example.com,9494921755,50,Male,VILLAGE,14618.0,Primary or less,8,1.0,4,0.0,0,5.0,0,0,1,Currently Married,3,717,876.0,0,2,0,0,1,0,0,0,1,3,0,1,3.2,0,Golden,5 Star,Negative
912473386976,Priya Hora,triyavora@example.net,5116841620,45,Male,TIER-II,11942.0,Primary or less,7,0.0,7,4.0,0,0.0,1,0,3,Never Married,0,681,1462.0,0,1,0,0,4,0,1,0,0,0,0,0,4.1,0,Golden,4 Star,Negative
991830680964,Ekbal Pradhan,matthew34@example.com,1861189179,50,Male,TIER-I,18496.0,Primary or less,7,2.0,3,0.0,0,0.0,1,0,0,Currently Married,1,2275,520.0,0,2,1,0,1,0,3,0,0,1,0,1,5.0,0,Blue,4 Star,Positive
990760567046,Praneel Hayre,urvashi96@example.net,9156440219,20,Male,TIER-II,13314.0,Primary or less,7,1.0,2,5.9,1,0.0,2,0,1,Never Married,0,198,1425.0,0,1,0,1,2,0,1,0,0,0,0,1,4.9,0,Golden,4 Star,Positive
315082681408,Netra Bandi,faraj52@example.net,9861150408,29,Male,VILLAGE,6875.0,Secondary,12,5.0,10,2.4,0,4.0,1,0,3,Never Married,0,101,490.0,0,2,0,0,2,0,3,0,0,1,0,4,4.1,0,Blue,5 Star,Positive
135964486993,Qasim Hayer,wyattgala@example.net,7544232114,24,Female,VILLAGE,3731.0,Primary or less,22,0.0,9,0.0,0,16.0,0,0,1,Never Married,0,346,0.0,0,0,1,0,1,1,1,0,0,0,0,0,4.8,0,Golden,4 Star,Positive
291936795001,Qasim Thakkar,mohini38@example.com,0735284141,35,Male,TIER-I,36201.0,Secondary,1,1.0,1,6.9,0,0.0,2,0,0,Never Married,1,508,942.0,0,2,0,0,1,1,3,0,0,0,0,2,4.9,0,Golden,2 Star,Positive
850206213058,Gautami Nayak,darpan91@example.net,8300315791,51,Female,TIER-III,9880.0,Secondary,8,0.0,4,0.6,1,3.0,0,0,0,Currently Married,4,323,1464.0,1,1,0,0,2,0,0,0,0,0,0,1,4.3,0,Golden,4 Star,Positive
749228100059,Eta Devi,parmarvansha@example.com,1824366141,36,Male,TIER-I,17769.0,Tertiary or more,10,1.0,4,7.1,0,1.0,0,0,1,Never Married,2,233,1726.0,0,3,1,0,4,2,1,2,1,0,1,2,5.0,0,Blue,4 Star,Positive
138688137544,Bhavya Chandran,raoaditya@example.net,1172391468,49,Male,VILLAGE,11498.0,Primary or less,8,1.0,7,2.5,0,3.0,1,0,0,Currently Married,2,272,1365.0,0,1,0,0,1,0,1,0,1,1,0,0,3.5,0,Golden,5 Star,Positive
979407359791,Bimala Dube,mdoctor@example.net,4941769116,32,Male,TIER-I,24423.0,Primary or less,2,0.0,1,14.3,1,0.0,0,0,0,Currently Married,1,2092,1714.0,2,4,1,0,3,0,3,1,0,1,0,3,3.9,0,Golden,2 Star,Negative
796241549749,Netra Rege,cbajaj@example.com,7615449330,32,Female,TIER-I,44271.0,Primary or less,3,2.0,0,0.0,1,0.0,1,0,1,Never Married,1,848,1669.0,0,1,2,0,1,1,1,0,0,0,1,0,5.0,0,Golden,5 Star,Positive
469720874350,Balhaar Chauhan,ndoshi@example.com,2175175240,52,Male,VILLAGE,10895.0,Secondary,12,0.0,8,6.0,0,5.0,0,0,0,Currently Married,3,78,1598.0,0,2,0,0,1,0,0,2,0,2,0,1,3.7,0,Golden,5 Star,Positive
993364799213,Faqid Kunda,ayushman76@example.net,7609549006,35,Female,TIER-I,27485.0,Primary or less,2,0.0,5,5.1,0,1.0,0,0,1,Never Married,0,151,1614.0,2,1,2,1,1,0,2,0,1,0,2,1,4.3,0,Golden,5 Star,Negative
952261533171,Lucky Bahl,tratti@example.net,2250446054,46,Female,TIER-II,30253.0,Secondary,4,2.0,2,0.0,0,0.0,0,0,0,Never Married,2,639,859.0,0,0,0,1,2,0,1,0,0,1,1,0,3.9,0,Golden,5 Star,Negative
166586011444,Neelima Samra,vasatika53@example.net,2580857782,29,Male,VILLAGE,8913.0,Primary or less,12,0.0,8,0.0,1,8.0,4,0,4,Never Married,0,460,446.0,0,0,0,0,2,0,0,0,0,2,1,2,3.9,0,Golden,4 Star,Positive
270242470755,Samesh Venkataraman,advika04@example.net,2129580213,56,Male,VILLAGE,9260.0,Primary or less,10,0.0,8,6.7,0,5.0,2,0,3,Currently Married,3,122,723.0,0,0,0,0,2,1,1,0,0,0,0,1,3.9,0,Golden,5 Star,Positive
392785050924,Kabir Deshmukh,badalsachi@example.net,0487652034,39,Male,TIER-I,37735.0,Primary or less,3,1.0,1,0.0,0,0.0,0,0,0,Currently Married,3,416,2060.0,0,3,0,1,1,0,0,0,0,1,0,2,5.0,0,Blue,5 Star,Positive
125048206555,Arunima Barad,subramaniansaksham@example.com,7230301803,45,Male,TIER-III,16038.0,Secondary,9,1.0,2,5.2,0,4.0,0,0,1,Currently Married,1,603,331.0,0,0,1,0,1,1,1,0,0,0,0,2,3.6,0,Golden,4 Star,Positive
944321377712,Ekaja Kata,samuel72@example.org,8199466466,24,Male,TIER-III,6971.0,Secondary,10,1.0,6,7.9,0,2.0,2,0,0,Never Married,0,184,319.0,0,0,0,0,0,1,0,1,0,0,0,2,4.7,0,Golden,4 Star,Positive
264109735781,Qarin Goda,kevin98@example.net,8011481419,37,Female,TIER-III,31077.0,Tertiary or more,1,0.0,0,6.0,1,1.0,2,2,0,Never Married,1,274,0.0,0,0,0,0,1,0,0,0,0,1,1,1,4.0,0,Golden,5 Star,Positive
654369075818,Kashish Purohit,qmitra@example.org,7827560839,52,Female,VILLAGE,9315.0,Primary or less,12,0.0,4,0.0,0,5.0,1,0,0,Currently Married,1,385,5.0,0,0,0,0,2,0,0,0,0,1,0,0,4.3,0,Blue,4 Star,Positive
265204735093,Ayaan Chandran,patrick00@example.net,2776282549,50,Female,VILLAGE,9252.0,Secondary,10,0.0,8,0.0,0,4.0,0,0,0,Currently Married,3,516,828.0,0,1,0,0,0,0,0,1,0,0,0,1,4.1,0,Golden,4 Star,Negative
738299192999,Faqid Comar,aryamutti@example.com,1064513047,21,Male,VILLAGE,3466.0,Primary or less,24,1.0,11,0.0,1,14.0,0,0,2,Never Married,0,341,1455.0,2,1,0,0,1,0,0,0,0,0,0,1,4.0,0,Golden,5 Star,Negative
451974865461,Aahana Warrior,ibhagat@example.org,6258339303,31,Male,TIER-II,18160.0,Primary or less,1,0.0,5,7.3,0,2.0,0,0,0,Currently Married,0,38,368.0,0,0,1,0,2,1,2,0,0,0,0,0,3.9,0,Golden,5 Star,Positive
149587358928,Shaurya Kapoor,jackson24@example.com,5255750936,35,Male,TIER-II,19120.0,Primary or less,5,2.0,2,5.8,1,1.0,2,0,2,Currently Married,2,1666,,0,2,1,0,1,1,0,0,1,0,0,2,4.0,0,Blue,4 Star,Positive
808455152493,Reyansh Kari,girindra24@example.org,0881251433,27,Female,TIER-III,7008.0,Primary or less,16,1.0,7,0.6,0,3.0,0,0,1,Never Married,0,468,0.0,0,0,1,0,3,3,1,0,0,0,0,0,3.3,0,Golden,1 Star,Negative
259684501390,Januja Golla,lekha11@example.com,1091571030,44,Female,TIER-II,12668.0,Primary or less,8,1.0,4,0.0,0,3.0,0,0,0,Currently Married,1,138,1891.0,2,0,0,0,0,0,0,0,0,0,0,1,4.2,0,Golden,4 Star,Negative
125878984781,Jackson Kala,ekansh03@example.net,8076425080,27,Female,TIER-I,19366.0,Secondary,7,1.0,3,8.5,0,1.0,1,0,1,Never Married,1,418,1521.0,0,2,0,0,2,0,0,0,0,0,1,2,5.0,0,Golden,5 Star,Positive
860378474048,Yagnesh Kumar,battajeet@example.org,8819077602,33,Male,TIER-I,25993.0,Primary or less,5,4.0,3,4.4,0,1.0,0,0,0,Never Married,1,494,1590.0,0,0,0,0,1,0,5,1,0,0,0,2,4.5,0,Golden,4 Star,Positive
536315043778,Nisha Mander,cray@example.org,5580918622,42,Male,TIER-I,34306.0,Primary or less,4,1.0,0,8.8,0,0.0,1,2,1,Currently Married,0,195,967.0,2,2,0,0,1,1,0,0,0,2,1,1,4.6,0,Golden,4 Star,Positive
529761479467,Jonathan Kalita,gaurangsagar@example.org,6766874961,37,Male,TIER-I,27669.0,Primary or less,1,0.0,2,0.7,0,0.0,1,0,0,Never Married,1,344,1803.0,0,4,3,0,1,2,1,0,0,0,0,2,3.5,0,Golden,5 Star,Negative
232965940906,Quincy Tella,mekhala23@example.org,7237485312,44,Female,TIER-I,36120.0,Secondary,3,0.0,1,0.7,1,0.0,0,0,1,Currently Married,2,558,1541.0,0,3,2,0,2,2,2,0,0,1,1,1,4.9,0,Golden,4 Star,Positive
427027113007,Chanchal Misra,ladli84@example.com,3483338931,58,Female,TIER-II,27905.0,Primary or less,5,0.0,1,1.1,0,1.0,1,0,2,Currently Married,1,414,968.0,0,0,0,0,1,2,1,0,0,1,0,2,5.0,0,Golden,4 Star,Negative
644698566352,Priya Ahluwalia,akrishnamurthy@example.com,7949810634,25,Male,TIER-III,13544.0,Primary or less,8,0.0,2,6.6,0,5.0,1,0,1,Never Married,0,255,81.0,0,2,0,0,3,0,1,1,0,0,0,0,4.4,0,Golden,5 Star,Positive
994292680124,Aishani Vala,jaidar@example.org,8608912716,43,Male,TIER-III,14691.0,Primary or less,12,2.0,0,6.5,0,2.0,1,0,1,Currently Married,0,411,0.0,0,2,0,0,0,0,1,0,0,0,0,0,4.2,0,Blue,5 Star,Positive
968626935379,Pushti Hans,gayathri67@example.net,4874391837,29,Female,TIER-II,19002.0,Primary or less,4,0.0,0,5.6,1,0.0,1,0,2,Never Married,0,97,302.0,0,1,0,0,1,1,0,0,0,0,0,0,4.5,0,Golden,5 Star,Positive
141413401628,Owen Bhagat,dgolla@example.org,5548148100,35,Female,VILLAGE,8906.0,Secondary,6,0.0,5,3.7,0,4.0,1,0,3,Currently Married,1,443,1181.0,1,1,1,0,1,0,2,0,0,1,0,1,3.3,0,Golden,5 Star,Negative
303049243617,Yug Sarkar,bbobal@example.com,5802998042,20,Male,TIER-III,9807.0,Primary or less,12,1.0,2,5.8,1,2.0,1,0,1,Never Married,0,112,1354.0,0,1,0,0,1,0,1,0,0,0,1,1,3.2,0,Golden,5 Star,Negative
994287128053,Urvashi Kibe,irya10@example.net,2818276243,26,Male,VILLAGE,5632.0,Primary or less,14,0.0,9,3.9,0,11.0,2,0,0,Currently Married,0,121,1149.0,0,2,1,1,2,0,0,0,1,0,0,1,4.7,0,Golden,4 Star,Negative
912840503923,Jalsa Goel,gagan45@example.net,8344611278,32,Female,VILLAGE,7450.0,Tertiary or more,12,2.0,8,2.1,1,5.0,0,0,0,Never Married,0,181,898.0,0,2,1,0,3,1,1,0,0,1,1,0,4.8,0,Golden,5 Star,Positive
838588774958,Vincent Parekh,farasmodi@example.net,5385919128,33,Male,TIER-I,37983.0,Tertiary or more,3,1.0,0,11.5,0,0.0,1,0,1,Currently Married,1,105,1210.0,0,2,0,0,2,0,7,2,0,0,1,1,4.5,0,Blue,5 Star,Negative
541661098943,George Natt,xlanka@example.org,0034746492,52,Male,TIER-II,26431.0,Primary or less,5,1.0,1,7.6,0,1.0,0,0,0,Currently Married,0,655,812.0,0,1,2,2,2,1,1,5,0,0,0,0,4.2,0,Golden,5 Star,Positive
487769448437,Leela Raval,sarinvivaan@example.org,0597384803,44,Female,TIER-II,23525.0,Secondary,10,2.0,2,5.2,0,0.0,3,0,2,Currently Married,1,114,574.0,1,0,0,2,1,1,0,0,1,1,1,0,4.0,7228,Blue,4 Star,Negative
324898975449,Gaurangi Bhatti,nairavi@example.net,1597590330,59,Male,TIER-II,17737.0,Secondary,6,2.0,1,1.1,0,0.0,0,0,0,Currently Married,3,1153,1680.0,0,1,0,0,3,0,1,0,0,1,0,0,4.1,0,Blue,5 Star,Positive
492837088844,Vinaya Ramakrishnan,vritti60@example.org,9109992748,40,Male,TIER-I,28429.0,Primary or less,6,0.0,2,0.0,0,0.0,0,0,1,Currently Married,0,705,1712.0,0,2,0,0,2,1,0,0,4,4,2,1,4.6,0,Golden,5 Star,Positive
976082831915,Kala Koshy,wkant@example.org,8560646673,29,Male,VILLAGE,6919.0,Primary or less,23,1.0,9,3.4,0,9.0,0,0,1,Never Married,0,150,267.0,0,0,0,1,1,1,1,0,0,1,1,2,3.8,0,Golden,4 Star,Positive
766460342273,Omaja Saha,agastya98@example.net,9126220452,32,Male,TIER-I,22748.0,Secondary,1,0.0,5,0.0,1,0.0,1,0,2,Never Married,1,324,999.0,0,0,2,0,1,0,1,0,1,0,0,0,4.2,0,Golden,1 Star,Positive
531032107832,Henry Lata,leelasankar@example.org,4441908656,32,Male,VILLAGE,11058.0,Secondary,14,1.0,4,5.5,0,4.0,1,0,0,Never Married,0,661,326.0,0,1,0,1,2,0,0,0,0,0,1,0,4.0,0,Golden,4 Star,Positive
343651029793,Kala Kanda,olivertak@example.com,3190690161,32,Male,VILLAGE,3704.0,Secondary,16,1.0,16,4.8,0,10.0,2,0,1,Never Married,0,321,1224.0,0,0,1,0,0,0,1,0,0,0,0,0,4.9,0,Blue,3 Star,Positive
246998239306,Nidhi Prabhakar,kondachakradev@example.com,6118471070,42,Male,TIER-III,28290.0,Primary or less,4,0.0,0,5.2,1,0.0,0,0,1,Never Married,3,144,1183.0,0,1,0,0,2,0,2,0,0,1,0,1,5.0,0,Golden,4 Star,Positive
851709179168,Bhavya Sathe,dchhabra@example.org,0374327531,38,Male,TIER-I,69915.0,Secondary,2,3.0,0,5.4,1,0.0,0,0,3,Currently Married,1,266,2159.0,0,4,1,0,2,0,2,0,0,0,1,0,4.9,5260,Golden,4 Star,Positive
592220928586,Meera Saraf,utkarshbhardwaj@example.com,5371487427,34,Female,TIER-III,12038.0,Primary or less,4,0.0,8,0.0,1,2.0,0,0,0,Currently Married,0,310,,0,1,1,1,3,2,1,0,0,0,0,1,3.6,0,Golden,5 Star,Positive
412118293069,Viraj Nigam,apandey@example.net,1086547153,26,Female,TIER-II,19403.0,Secondary,7,1.0,4,5.2,1,2.0,0,0,0,Never Married,0,255,,0,0,1,0,0,0,0,0,2,2,2,1,4.4,0,Golden,4 Star,Negative
383765182684,Nikita Datta,jagvivyas@example.com,6493316617,20,Male,TIER-II,21910.0,Primary or less,3,0.0,2,7.4,0,1.0,0,0,0,Never Married,0,144,890.0,0,0,0,0,2,1,0,0,0,0,1,3,3.8,0,Golden,5 Star,Positive
610184320219,Zaid Dube,ronith67@example.net,4647121233,29,Male,VILLAGE,5563.0,Secondary,14,0.0,11,5.1,0,6.0,0,0,0,Never Married,0,67,765.0,0,0,1,0,0,0,1,0,0,0,0,0,4.3,0,Blue,4 Star,Positive
835123983613,Samaksh Rama,saxenayahvi@example.org,1791809193,24,Male,TIER-II,20329.0,Secondary,3,2.0,2,3.2,0,3.0,0,0,0,Never Married,1,233,856.0,0,1,0,0,2,0,2,0,0,0,0,2,4.8,0,Golden,4 Star,Positive
997837539515,Matthew Mishra,igupta@example.org,8976274821,46,Male,TIER-III,22034.0,Tertiary or more,2,2.0,2,0.0,1,3.0,3,0,0,Never Married,2,731,465.0,0,0,0,0,0,1,0,0,0,0,0,1,3.8,0,Golden,4 Star,Positive
917735949700,Hamsini Soman,narayanansneha@example.net,4317862066,25,Male,VILLAGE,3533.0,Primary or less,20,0.0,9,0.0,0,15.0,0,0,2,Never Married,0,546,1642.0,3,2,0,0,1,1,1,0,0,0,1,1,4.5,0,Golden,2 Star,Positive
467008852441,Naksh Shankar,asahni@example.net,1376731793,44,Male,TIER-I,17984.0,Primary or less,5,1.0,3,0.0,0,0.0,0,0,2,Never Married,2,368,1762.0,0,5,0,0,2,1,1,0,1,0,0,2,3.9,825,Golden,5 Star,Positive
554523089739,Ronith Kapur,mammenandrew@example.net,0375476859,34,Female,TIER-III,15930.0,Primary or less,6,1.0,2,9.0,0,2.0,1,0,1,Never Married,2,170,615.0,0,2,0,0,3,0,2,0,0,0,1,1,4.4,0,Golden,4 Star,Positive
267924654610,Anika Kala,sulecaleb@example.net,5216612232,23,Female,TIER-III,9604.0,Primary or less,6,1.0,5,0.3,1,6.0,1,0,3,Never Married,0,136,756.0,0,1,0,0,4,0,0,0,0,0,0,0,4.0,0,Blue,3 Star,Positive
300591903808,Nirja Narasimhan,mallicksaksham@example.com,2206141316,47,Female,TIER-II,16834.0,Secondary,3,0.0,2,5.9,0,2.0,1,0,0,Never Married,3,309,1265.0,0,0,0,0,0,0,1,0,0,1,0,0,5.0,0,Golden,5 Star,Positive
934675120602,Yatin Bal,yash71@example.net,6917110630,39,Female,VILLAGE,7194.0,Primary or less,11,1.0,3,4.3,0,5.0,2,0,0,Currently Married,0,893,200.0,0,1,1,1,2,0,0,0,0,0,0,0,3.7,0,Golden,4 Star,Positive
724101612465,Harrison Ramaswamy,kritika28@example.com,3858389833,29,Male,VILLAGE,4800.0,Primary or less,19,1.0,13,0.0,0,7.0,0,0,0,Never Married,3,72,416.0,0,1,0,0,1,1,1,1,0,1,0,1,4.3,0,Red,5 Star,Positive
228559293821,Chaman Singhal,chandresh73@example.org,5043571401,51,Female,TIER-III,11457.0,Primary or less,7,0.0,4,0.0,0,3.0,1,0,0,Currently Married,1,723,728.0,0,0,1,1,2,0,0,0,0,0,0,3,5.0,0,Golden,4 Star,Positive
380240038404,Faras Sagar,cwali@example.com,7304146929,21,Male,TIER-III,6192.0,Primary or less,18,1.0,12,0.0,1,7.0,0,0,0,Never Married,0,522,360.0,0,0,0,0,2,0,1,0,0,0,0,0,4.3,0,Golden,5 Star,Positive
497896644448,Irya Kapur,noah84@example.org,0167412248,28,Male,TIER-III,18905.0,Tertiary or more,3,,6,4.5,0,2.0,1,0,0,Never Married,2,544,674.0,0,0,0,0,3,0,1,0,1,0,1,0,5.0,0,Golden,4 Star,Positive
827031137747,Harrison Ramesh,sundaramfalguni@example.com,9425174320,45,Female,VILLAGE,9071.0,Primary or less,10,0.0,4,1.2,0,3.0,2,0,1,Never Married,1,434,549.0,0,0,1,0,3,0,0,2,0,0,1,2,4.2,0,Golden,4 Star,Positive
501610124905,Triya Chakrabarti,vidhi98@example.com,4557387421,43,Male,VILLAGE,8835.0,Primary or less,16,0.0,7,2.2,1,1.0,0,0,1,Currently Married,3,330,304.0,0,0,2,1,3,2,1,0,0,0,0,2,4.3,0,Golden,3 Star,Positive
670312785329,Yash Bajaj,oliversathe@example.org,5689667249,31,Male,TIER-I,,Primary or less,2,1.0,0,0.0,0,0.0,1,0,0,Never Married,0,221,2189.0,0,0,0,0,1,0,1,0,0,1,0,2,2.8,0,Blue,4 Star,Positive
464564222265,Sathvik Som,sacharnaksh@example.org,9379645641,22,Male,TIER-I,80901.0,Primary or less,2,2.0,0,13.4,1,0.0,0,0,2,Never Married,0,113,1174.0,0,3,2,0,0,0,0,0,2,0,0,2,4.9,0,Golden,5 Star,Negative
438609626323,Ladli Bhargava,tbajwa@example.net,8997098870,49,Male,VILLAGE,5820.0,Primary or less,15,1.0,8,0.0,0,4.0,0,0,0,Currently Married,1,195,508.0,0,1,0,0,2,1,1,0,0,0,1,1,3.6,0,Golden,5 Star,Negative
132565218288,Ojas Agrawal,chadhagavin@example.com,7119695941,32,Female,TIER-II,8328.0,Tertiary or more,12,1.0,4,3.8,1,1.0,1,0,1,Never Married,0,289,406.0,0,1,0,0,2,0,0,2,1,6,0,1,3.3,1030,Golden,4 Star,Positive
779673490699,Anusha Yadav,settyanirudh@example.org,0933611479,28,Male,VILLAGE,7376.0,Secondary,17,2.0,8,0.1,1,5.0,1,0,2,Never Married,1,114,236.0,0,1,2,1,3,1,0,0,0,0,0,1,5.0,0,Blue,2 Star,Negative
738495135581,Vasatika Bahl,charvisaini@example.org,5940841810,37,Female,VILLAGE,3885.0,Tertiary or more,22,0.0,8,6.5,1,11.0,1,0,1,Never Married,1,365,855.0,0,3,3,0,2,0,2,1,0,0,0,0,4.6,0,Golden,5 Star,Negative
914797837914,Libni Maharaj,hborra@example.net,3126073443,53,Male,TIER-II,17947.0,Primary or less,10,2.0,0,5.3,0,0.0,1,0,0,Currently Married,1,373,0.0,1,1,2,0,2,1,0,0,0,1,0,0,2.9,1012,Golden,4 Star,Positive
239325348249,Jacob Deep,narayananika@example.net,5686838590,21,Male,VILLAGE,9931.0,Primary or less,15,0.0,4,6.9,0,2.0,2,0,1,Currently Married,0,203,600.0,0,1,0,0,2,0,1,0,0,1,0,1,4.1,0,Golden,4 Star,Negative
819362301120,Bhavika Rao,aishani68@example.net,6063607773,45,Male,TIER-I,59425.0,Primary or less,0,1.0,0,0.0,0,0.0,0,0,0,Currently Married,2,320,755.0,0,4,1,0,0,1,1,0,0,0,0,0,3.7,0,Golden,5 Star,Negative
900201264398,Chameli Sathe,fvarty@example.org,1467045444,39,Male,VILLAGE,4383.0,Primary or less,24,1.0,10,2.1,0,9.0,1,0,1,Currently Married,5,236,767.0,0,0,0,0,3,1,0,0,1,0,0,2,3.6,0,Golden,4 Star,Negative
