Aadhar No.,Name,Age,Gender,City,E-mail,Phone No.,Occupation,Education,VPN Usage (hours per week),SIM Card Changes,Trading Accounts,Recharge Frequency,Partner,Dependents,Streaming Services,Payment Delay of Streaming Services (per year),Family Defaulters,Smart Cards,Medical Bills,Default in GST filing (per quarter),Antivirus Subscriptions,Betting Apps,TrueCaller Flag,Shopping Behavior (returns per month),Utility Bills (per month),Registered Vehicles,Registered Vehicles Challan (per year),Certificates,Licenses,Insurances,FDs Dissolved,International Transactions,Public Memberships,Reviews received,Pet Bills (per year),Accounts,Sentiment on Social Media,UPI Failures
600931656826,Bahadurjit Natarajan,46.0,Male,VILLAGE,yochana82@example.net,+916022998327,Salaried/Employed (Private/Public Sector),Primary or less,10.94,0.0,1.0,2.0,Currently Married,4.0,2.0,2.0,1.0,4.0,10335.4,1.0,1.0,No,Blue,1.0,6488.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,4 Star,15727.5,1.0,Strongly Negative,21.0
291084385591,Darpan Dara,45.0,Male,VILLAGE,isama@example.org,0297934894,Students,Primary or less,4.06,2.0,2.0,1.0,Never Married,3.0,3.0,3.0,4.0,2.0,12704.1,1.0,1.0,No,Red,0.0,9282.0,1.0,0.0,1.0,1.0,2.0,1.0,8.0,0.0,4 Star,34424.0,2.0,Neutral,24.0
922372198985,Netra Barad,40.0,Female,VILLAGE,basakhiral@example.org,+917285398890,Salaried/Employed (Private/Public Sector),Primary or less,9.45,,1.0,1.0,Widowed,0.0,4.0,2.0,2.0,3.0,7725.1,1.0,0.0,Yes,Blue,0.0,16486.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,5 Star,25252.1,4.0,Strongly Negative,29.0
812427428909,Warda Kalita,41.0,Female,TIER-I,koshyyatan@example.com,+912088980287,,Primary or less,2.5,1.0,2.0,2.0,Never Married,,3.0,2.0,3.0,3.0,3501.2,1.0,1.0,No,Golden,1.0,7083.0,1.0,0.0,0.0,2.0,1.0,1.0,15.0,0.0,5 Star,73531.1,3.0,Neutral,39.0
700224197969,Janya Mistry,41.0,Female,VILLAGE,ladupadhriti@example.org,05713674338,Laborers/Skilled Workers,Tertiary or more,1.74,1.0,1.0,2.0,Never Married,2.0,4.0,2.0,2.0,4.0,16286.0,1.0,0.0,No,Golden,1.0,7987.0,0.0,0.0,1.0,2.0,3.0,0.0,10.0,0.0,4 Star,64317.1,1.0,Neutral,41.0
215137038095,Vinaya Nath,41.0,Male,VILLAGE,dugardarpan@example.com,+914990472683,Students,Tertiary or more,9.46,1.0,0.0,2.0,Currently Married,2.0,4.0,1.0,3.0,4.0,15496.0,0.0,1.0,No,Blue,1.0,14990.0,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,4 Star,3648.4,3.0,Positive,32.0
503890966077,Urmi Chana,39.0,Female,VILLAGE,chaitanya76@example.org,01499765812,Freelancers/Consultants,Primary or less,8.83,2.0,1.0,2.0,Never Married,3.0,3.0,1.0,3.0,1.0,7472.5,0.0,0.0,No,Blue,1.0,9157.0,1.0,0.0,1.0,1.0,2.0,1.0,7.0,0.0,4 Star,6533.9,2.0,Strongly Negative,2.0
770138752012,Rishi Badal,61.0,Female,VILLAGE,mbuch@example.com,3705196422,Agriculturalists (Farmers),Primary or less,6.4,1.0,1.0,1.0,Currently Married,2.0,2.0,1.0,3.0,4.0,10655.9,1.0,1.0,No,Golden,1.0,5950.0,0.0,,0.0,3.0,0.0,1.0,20.0,0.0,4 Star,64031.1,0.0,Neutral,34.0
885524887377,Finn Bumb,44.0,Female,VILLAGE,hdube@example.com,+913675904147,Retired/Pensioners,Secondary,8.24,1.0,3.0,2.0,Never Married,2.0,4.0,2.0,3.0,3.0,22883.9,0.0,1.0,No,Red,1.0,9890.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,4 Star,24822.8,2.0,Negative,22.0
873752066838,Bhavika Sahni,46.0,Female,VILLAGE,tdeshmukh@example.org,04120328862,Agriculturalists (Farmers),Primary or less,10.0,1.0,1.0,2.0,Widowed,2.0,3.0,1.0,4.0,2.0,5989.7,0.0,0.0,No,Blue,1.0,5938.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5 Star,73009.2,2.0,Negative,24.0
296435466784,Advik Krishnamurthy,51.0,Female,VILLAGE,borakevin@example.net,5820238175,Business Owners/Entrepreneurs,Primary or less,9.57,1.0,2.0,2.0,Never Married,2.0,4.0,1.0,4.0,3.0,3131.2,0.0,1.0,No,Red,1.0,14601.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,5 Star,17454.0,2.0,Strongly Negative,13.0
190759737956,Faraj Pradhan,29.0,Male,VILLAGE,palltriveni@example.net,7480726117,Agriculturalists (Farmers),Secondary,2.75,1.0,0.0,2.0,Currently Married,2.0,3.0,2.0,4.0,0.0,12062.5,2.0,1.0,Yes,Golden,0.0,6116.0,0.0,0.0,1.0,2.0,0.0,1.0,17.0,0.0,5 Star,63661.0,3.0,Negative,12.0
232481715684,Meghana Puri,23.0,Male,VILLAGE,chaitanya49@example.com,04146489951,"Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Primary or less,9.93,1.0,2.0,1.0,Currently Married,4.0,3.0,2.0,0.0,3.0,6931.3,0.0,1.0,No,Blue,1.0,11710.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4 Star,25445.2,1.0,Negative,20.0
585572028745,Vamakshi Choudhry,37.0,Female,VILLAGE,iratta@example.net,9915659575,Students,Primary or less,9.73,2.0,1.0,2.0,Currently Married,3.0,,3.0,2.0,3.0,13399.4,1.0,1.0,No,Golden,1.0,6308.0,1.0,1.0,0.0,1.0,4.0,0.0,5.0,,4 Star,33582.1,2.0,Neutral,0.0
880127028400,Jackson Malhotra,38.0,Male,VILLAGE,nsood@example.net,+916148808518,Unemployed/Jobseekers,Primary or less,9.84,0.0,0.0,1.0,Widowed,4.0,2.0,3.0,1.0,1.0,8218.5,0.0,1.0,No,Red,1.0,9750.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,4 Star,21935.7,2.0,Negative,27.0
443865069544,Tripti Bath,48.0,Male,VILLAGE,bhandariranveer@example.com,+912125981968,Salaried/Employed (Private/Public Sector),Primary or less,12.16,2.0,1.0,3.0,Currently Married,1.0,4.0,1.0,3.0,5.0,7249.8,1.0,2.0,No,Red,0.0,3782.0,0.0,0.0,1.0,,1.0,0.0,2.0,0.0,5 Star,30590.6,3.0,Neutral,32.0
407279498790,Charan Pandey,36.0,Male,VILLAGE,chanderikbal@example.com,+918872809519,Agriculturalists (Farmers),Tertiary or more,8.87,,1.0,1.0,Currently Married,3.0,2.0,1.0,1.0,3.0,8625.6,1.0,1.0,No,Golden,1.0,11537.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,5 Star,31665.6,2.0,Strongly Negative,9.0
818093545392,Abhimanyu Grewal,39.0,Male,VILLAGE,mistryjason@example.org,5771369684,Students,Tertiary or more,14.2,1.0,1.0,2.0,Currently Married,3.0,2.0,1.0,3.0,3.0,9459.3,1.0,0.0,No,Blue,1.0,7231.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,5 Star,38566.1,5.0,Neutral,39.0
910090977854,Qasim Jha,38.0,Male,TIER-I,gilldakshesh@example.org,+917477487842,Homemakers,Secondary,16.25,1.0,0.0,1.0,Never Married,2.0,3.0,4.0,4.0,2.0,5499.9,1.0,1.0,No,Golden,0.0,9663.0,1.0,0.0,1.0,0.0,,0.0,14.0,0.0,4 Star,18578.9,1.0,Neutral,42.0
465143836401,Yug Bal,21.0,Male,TIER-I,lcomar@example.net,1639769891,Students,Primary or less,10.79,1.0,2.0,2.0,Widowed,4.0,2.0,1.0,2.0,4.0,8781.4,1.0,0.0,No,Blue,1.0,10412.0,1.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,3 Star,3821.9,2.0,,25.0
842330437323,Jonathan Kala,41.0,Female,VILLAGE,devikamitter@example.org,2553463310,Students,Primary or less,6.71,1.0,2.0,2.0,Never Married,3.0,4.0,2.0,5.0,3.0,12466.5,0.0,1.0,No,Golden,1.0,10538.0,0.0,0.0,1.0,1.0,1.0,0.0,28.0,0.0,4 Star,21224.0,1.0,Positive,31.0
287730052509,Jagat Ganesan,48.0,Male,VILLAGE,williamsachdeva@example.org,08784772590,Agriculturalists (Farmers),Primary or less,4.06,2.0,2.0,1.0,Never Married,0.0,2.0,2.0,2.0,4.0,18105.5,1.0,1.0,Yes,Golden,1.0,6702.0,0.0,1.0,1.0,,5.0,1.0,10.0,0.0,4 Star,18983.0,0.0,Negative,4.0
892794473244,Joshua Bhakta,26.0,Male,VILLAGE,seshadriadvaith@example.net,0893376011,Salaried/Employed (Private/Public Sector),Primary or less,11.73,2.0,2.0,1.0,Currently Married,4.0,3.0,2.0,3.0,3.0,17172.9,1.0,1.0,No,Golden,0.0,7384.0,,0.0,1.0,1.0,0.0,1.0,5.0,0.0,2 Star,37128.0,5.0,Neutral,7.0
503487700347,Aarush Mohan,40.0,Male,VILLAGE,sahnijai@example.org,8268212114,Homemakers,Secondary,4.12,2.0,0.0,2.0,Never Married,1.0,2.0,1.0,4.0,4.0,7331.4,0.0,1.0,No,Blue,0.0,3919.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,0.0,4 Star,23754.7,2.0,Neutral,22.0
115102567240,Victor Babu,40.0,Male,TIER-I,matthew18@example.net,+910354437326,Students,Primary or less,4.11,1.0,1.0,1.0,Currently Married,4.0,2.0,4.0,3.0,3.0,9576.7,1.0,0.0,No,Golden,0.0,16025.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,4 Star,35129.7,1.0,Negative,43.0
834184051038,Jagvi Ganguly,27.0,Male,VILLAGE,xsha@example.org,08826613966,Homemakers,Primary or less,13.64,0.0,3.0,2.0,Currently Married,3.0,3.0,0.0,1.0,3.0,19912.6,1.0,1.0,,Golden,0.0,2960.0,0.0,0.0,1.0,1.0,2.0,1.0,9.0,0.0,3 Star,88776.0,4.0,Positive,17.0
556998148591,Ranveer Parmar,25.0,Female,TIER-I,sguha@example.net,03448134350,Laborers/Skilled Workers,Primary or less,8.7,2.0,1.0,1.0,Never Married,3.0,2.0,2.0,0.0,4.0,1459.1,1.0,1.0,No,Red,2.0,20675.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,4 Star,13575.9,5.0,Strongly Negative,40.0
833742406026,Hredhaan Mannan,60.0,Male,TIER-I,xsibal@example.org,01286872535,Students,Primary or less,6.01,0.0,1.0,1.0,Never Married,3.0,3.0,5.0,2.0,2.0,7566.5,0.0,1.0,Yes,Golden,1.0,6196.0,0.0,0.0,,1.0,2.0,1.0,11.0,1.0,,2262.1,,Strongly Negative,12.0
167300596392,Baghyawati Bhavsar,34.0,Female,VILLAGE,vedantnarayanan@example.com,+910906358035,Students,Primary or less,15.19,2.0,0.0,2.0,Never Married,1.0,1.0,4.0,2.0,3.0,8050.2,1.0,0.0,No,Golden,1.0,13006.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,0.0,4 Star,77672.5,4.0,Negative,24.0
310732376672,Dhriti Balakrishnan,29.0,Male,TIER-I,gsagar@example.org,1201160944,Students,Primary or less,10.26,0.0,2.0,1.0,Never Married,6.0,2.0,1.0,1.0,2.0,11583.0,0.0,1.0,No,Blue,1.0,12957.0,0.0,0.0,1.0,2.0,0.0,0.0,17.0,0.0,4 Star,27701.4,1.0,Neutral,
936767207643,Robert Sridhar,27.0,Male,VILLAGE,watikaissac@example.com,+915113263459,,Primary or less,8.46,3.0,2.0,2.0,Never Married,3.0,4.0,1.0,1.0,2.0,12171.0,1.0,0.0,Yes,Red,1.0,8389.0,1.0,1.0,0.0,1.0,2.0,0.0,18.0,0.0,4 Star,68315.2,3.0,Positive,58.0
261067826404,Aryan Narayan,42.0,Male,TIER-I,kumaraishani@example.net,4942635971,Laborers/Skilled Workers,Secondary,6.4,0.0,1.0,2.0,Divorced,3.0,2.0,2.0,2.0,4.0,17218.8,0.0,1.0,No,Blue,2.0,6194.0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,0.0,4 Star,69894.0,2.0,,29.0
395188622909,Praneel Tak,40.0,Female,VILLAGE,rswaminathan@example.com,5159132059,Agriculturalists (Farmers),Primary or less,9.92,0.0,2.0,1.0,Never Married,4.0,1.0,1.0,4.0,3.0,15717.0,1.0,0.0,No,Blue,1.0,15769.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,5 Star,52497.2,2.0,Neutral,48.0
289339203860,Vivaan Sheth,42.0,Female,TIER-I,gautamprabhakar@example.org,0986459041,Laborers/Skilled Workers,Primary or less,10.54,1.0,1.0,2.0,Widowed,1.0,2.0,2.0,2.0,3.0,8714.0,0.0,1.0,Yes,Blue,2.0,10558.0,1.0,0.0,1.0,1.0,2.0,1.0,17.0,0.0,5 Star,7539.3,1.0,Negative,32.0
149149023919,Ekalinga Lanka,23.0,Female,TIER-I,gopalbehl@example.net,4679809162,Homemakers,Primary or less,10.32,2.0,1.0,,Never Married,4.0,2.0,2.0,,2.0,12058.6,1.0,2.0,No,Blue,2.0,7926.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,2 Star,69.4,3.0,,25.0
766903303698,Maanav Kale,52.0,Male,VILLAGE,jainanjali@example.net,0249400913,Agriculturalists (Farmers),Secondary,4.82,1.0,2.0,1.0,Currently Married,3.0,2.0,1.0,3.0,2.0,8213.5,0.0,1.0,Yes,Golden,1.0,7353.0,1.0,0.0,0.0,,2.0,0.0,19.0,0.0,5 Star,,2.0,Strongly Negative,9.0
856767582811,Nakul Palla,34.0,Male,TIER-I,rachit12@example.org,+912798037891,Homemakers,Primary or less,10.15,1.0,0.0,2.0,Never Married,1.0,2.0,3.0,,3.0,4828.4,1.0,0.0,No,Blue,1.0,20033.0,0.0,0.0,1.0,2.0,3.0,1.0,29.0,0.0,5 Star,2400.7,2.0,Strongly Negative,30.0
548847557996,Chakrika Vohra,32.0,Female,VILLAGE,niharika23@example.com,+919835131200,Agriculturalists (Farmers),Primary or less,8.92,2.0,1.0,2.0,Never Married,3.0,2.0,1.0,1.0,2.0,8417.9,0.0,1.0,No,Blue,0.0,7376.0,0.0,0.0,1.0,1.0,2.0,2.0,14.0,0.0,4 Star,34739.5,,Negative,17.0
796527594783,Yasti Mannan,36.0,Female,TIER-I,zayyanjaggi@example.com,7475714618,Freelancers/Consultants,Primary or less,12.21,2.0,2.0,1.0,,4.0,3.0,1.0,0.0,2.0,3209.7,1.0,1.0,No,Red,0.0,20591.0,0.0,0.0,1.0,0.0,2.0,0.0,12.0,0.0,5 Star,30137.6,7.0,Strongly Negative,37.0
439316264993,Avni Choudhry,34.0,Female,TIER-I,acharyaquincy@example.net,+914235023277,Business Owners/Entrepreneurs,Secondary,9.36,2.0,1.0,1.0,Currently Married,5.0,1.0,4.0,3.0,3.0,3391.1,1.0,2.0,Yes,Blue,1.0,4342.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,0.0,4 Star,29573.3,4.0,Negative,31.0
715356127068,Ishanvi Parekh,50.0,Male,VILLAGE,jack26@example.net,+917658274069,Students,Secondary,4.11,1.0,2.0,2.0,Never Married,3.0,3.0,,3.0,3.0,5274.8,1.0,1.0,Yes,Red,0.0,20045.0,1.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,4 Star,19297.9,0.0,Neutral,16.0
230355198546,Tarak Pai,54.0,Male,TIER-I,wnath@example.org,02479495808,Salaried/Employed (Private/Public Sector),Primary or less,6.28,1.0,2.0,1.0,Never Married,3.0,3.0,2.0,3.0,1.0,9855.2,0.0,0.0,Yes,Golden,0.0,14301.0,0.0,1.0,1.0,0.0,2.0,1.0,12.0,0.0,4 Star,27207.5,2.0,Negative,24.0
612567635503,Dalaja Mangal,31.0,Male,VILLAGE,fpalla@example.com,5018084738,Homemakers,Secondary,10.69,1.0,2.0,1.0,Currently Married,2.0,1.0,1.0,0.0,1.0,6396.0,1.0,1.0,No,Golden,0.0,6230.0,1.0,1.0,1.0,1.0,2.0,1.0,25.0,0.0,5 Star,69963.9,1.0,Neutral,17.0
197479832680,Dalbir Magar,50.0,Male,VILLAGE,edhithaloyal@example.org,+918409819444,Students,Primary or less,10.65,2.0,2.0,2.0,Never Married,1.0,0.0,2.0,2.0,2.0,7011.3,0.0,1.0,No,Blue,0.0,9435.0,0.0,1.0,0.0,2.0,3.0,1.0,25.0,0.0,5 Star,39384.0,0.0,Strongly Negative,29.0
196477873470,Urmi Doctor,46.0,Male,TIER-I,ojasprashad@example.net,08883013935,Salaried/Employed (Private/Public Sector),Tertiary or more,5.18,0.0,1.0,3.0,Currently Married,1.0,3.0,6.0,0.0,2.0,6699.4,1.0,2.0,Yes,Golden,0.0,10090.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,5 Star,61659.0,2.0,Neutral,18.0
297957455259,Udant Dewan,54.0,Male,VILLAGE,mpadmanabhan@example.net,00820214096,Homemakers,Secondary,6.66,1.0,2.0,2.0,Never Married,3.0,3.0,2.0,1.0,2.0,5370.9,0.0,1.0,No,Blue,1.0,3376.0,0.0,0.0,0.0,,1.0,0.0,12.0,0.0,5 Star,63446.3,2.0,Positive,26.0
197622675543,Anvi Oza,30.0,Male,VILLAGE,ymandal@example.net,05103807370,Salaried/Employed (Private/Public Sector),Tertiary or more,0.89,2.0,2.0,2.0,Widowed,3.0,2.0,2.0,2.0,3.0,5921.6,1.0,1.0,No,Blue,1.0,8117.0,0.0,0.0,1.0,1.0,1.0,0.0,16.0,0.0,5 Star,34364.1,3.0,Positive,13.0
448689749832,Bhavika Som,39.0,Male,VILLAGE,xalakkumer@example.net,09567676873,Laborers/Skilled Workers,Secondary,6.43,0.0,1.0,2.0,Never Married,0.0,1.0,2.0,4.0,2.0,7971.1,0.0,1.0,No,Blue,0.0,17041.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,5 Star,45755.2,2.0,Strongly Negative,0.0
789733730959,Manbir Krishnan,30.0,Female,VILLAGE,vasana88@example.com,06967308203,Homemakers,Primary or less,1.36,1.0,1.0,1.0,Currently Married,2.0,2.0,1.0,1.0,3.0,14690.8,0.0,1.0,No,Blue,1.0,6078.0,0.0,,1.0,0.0,3.0,0.0,21.0,0.0,4 Star,31698.8,1.0,Positive,36.0
125622768159,Ranveer Bath,48.0,Male,VILLAGE,rmane@example.org,02722355646,Homemakers,Primary or less,12.62,1.0,2.0,2.0,Never Married,3.0,2.0,2.0,6.0,4.0,9025.2,1.0,1.0,Yes,Blue,1.0,15489.0,1.0,0.0,1.0,1.0,,0.0,2.0,0.0,5 Star,28534.8,1.0,Neutral,23.0
287976642111,Falak Dar,18.0,Male,TIER-II,thakerchaaya@example.com,+917655392753,Freelancers/Consultants,Primary or less,9.81,2.0,2.0,2.0,Never Married,1.0,2.0,0.0,3.0,3.0,13346.4,1.0,1.0,No,Blue,0.0,12847.0,0.0,1.0,1.0,2.0,2.0,0.0,21.0,0.0,4 Star,24001.0,2.0,Neutral,34.0
111977532857,Ishita Boase,39.0,Female,VILLAGE,anvi63@example.net,0373328800,Retired/Pensioners,Tertiary or more,15.51,2.0,1.0,2.0,Currently Married,4.0,4.0,1.0,4.0,4.0,3355.0,1.0,0.0,No,Red,1.0,8872.0,0.0,1.0,1.0,0.0,1.0,1.0,13.0,0.0,5 Star,41846.7,1.0,Negative,38.0
801013935675,Vedant Dyal,32.0,Male,VILLAGE,umadan@example.org,+918009080435,Agriculturalists (Farmers),Primary or less,13.0,1.0,3.0,1.0,Currently Married,2.0,1.0,0.0,3.0,3.0,12099.1,0.0,1.0,No,Golden,2.0,15737.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,1 Star,57935.0,3.0,Negative,38.0
604119765847,Megha Natarajan,32.0,Male,VILLAGE,karansubramanian@example.com,9880085909,Homemakers,Tertiary or more,9.14,1.0,1.0,1.0,Currently Married,5.0,2.0,1.0,,3.0,12252.0,1.0,0.0,Yes,Blue,1.0,7169.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,4 Star,31237.7,2.0,Neutral,15.0
436067155477,Qadim Deo,42.0,Male,VILLAGE,yashicakhurana@example.org,09553171497,,Primary or less,8.14,2.0,1.0,1.0,Currently Married,5.0,2.0,3.0,1.0,1.0,9246.2,0.0,1.0,No,Blue,0.0,17493.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,5 Star,36887.5,1.0,Strongly Negative,1.0
850920521375,Libni Bail,49.0,Male,VILLAGE,abhimanyukrishnan@example.org,+912263622966,Agriculturalists (Farmers),Primary or less,12.83,1.0,0.0,1.0,Never Married,1.0,2.0,0.0,3.0,2.0,16332.1,1.0,1.0,No,Blue,1.0,12019.0,0.0,0.0,1.0,2.0,2.0,1.0,18.0,0.0,4 Star,30130.1,4.0,Neutral,37.0
921159461888,Rehaan Yogi,40.0,Female,VILLAGE,vrishti62@example.org,+917872740932,Salaried/Employed (Private/Public Sector),Primary or less,6.07,1.0,1.0,2.0,Never Married,4.0,2.0,1.0,2.0,2.0,10372.7,1.0,2.0,No,Blue,0.0,18569.0,1.0,1.0,1.0,0.0,0.0,0.0,26.0,0.0,5 Star,37893.8,3.0,Neutral,53.0
910700127680,Jack Chaudhari,50.0,Male,VILLAGE,kadakiaowen@example.com,5529123692,Laborers/Skilled Workers,Secondary,5.19,1.0,0.0,1.0,Widowed,2.0,1.0,6.0,2.0,3.0,17166.2,0.0,1.0,No,Blue,1.0,17075.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,0.0,4 Star,12079.0,2.0,Strongly Negative,19.0
439872508064,Kashvi Ratta,30.0,Male,TIER-II,ridhikhanna@example.com,08692985311,Students,Primary or less,7.23,2.0,0.0,2.0,Currently Married,2.0,2.0,3.0,4.0,2.0,13365.6,1.0,0.0,No,Blue,0.0,6325.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,5 Star,19581.8,0.0,Neutral,6.0
516840901117,Amol Chakrabarti,38.0,Male,VILLAGE,hshenoy@example.net,04105451610,"Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Primary or less,2.23,3.0,1.0,1.0,Never Married,4.0,3.0,1.0,2.0,2.0,3559.0,0.0,1.0,No,Golden,1.0,8413.0,1.0,0.0,0.0,2.0,1.0,,22.0,0.0,5 Star,13243.7,1.0,Strongly Negative,29.0
416564489986,Theodore Chacko,36.0,Female,TIER-I,vtrivedi@example.org,08920490574,Agriculturalists (Farmers),Tertiary or more,6.11,1.0,1.0,2.0,Never Married,3.0,2.0,1.0,2.0,4.0,7396.2,0.0,1.0,,Blue,0.0,14389.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,4 Star,44536.7,3.0,Negative,22.0
405707199523,Chaitaly Wable,19.0,Female,TIER-I,valaabhimanyu@example.org,3205176292,Students,Primary or less,2.98,1.0,0.0,1.0,Widowed,3.0,3.0,2.0,4.0,2.0,16.7,0.0,0.0,Yes,Blue,1.0,3713.0,1.0,0.0,2.0,0.0,1.0,0.0,22.0,0.0,4 Star,51482.4,3.0,Negative,
719078416015,Yash Agate,39.0,Female,TIER-I,aadhya88@example.org,+916545880236,Students,Secondary,2.22,3.0,3.0,2.0,Widowed,2.0,2.0,3.0,1.0,2.0,9259.8,0.0,1.0,No,Blue,1.0,16416.0,1.0,1.0,0.0,1.0,2.0,1.0,18.0,0.0,4 Star,1588.0,0.0,Negative,31.0
552326804273,Jasmit Gill,42.0,Female,VILLAGE,shravya88@example.com,07602731991,Laborers/Skilled Workers,Primary or less,,0.0,1.0,2.0,Widowed,4.0,2.0,1.0,3.0,3.0,9039.5,2.0,2.0,No,Blue,1.0,3098.0,1.0,1.0,0.0,2.0,0.0,1.0,17.0,0.0,5 Star,55624.4,,Neutral,28.0
397161250804,Barkha Mohan,40.0,Male,TIER-I,vasudha24@example.net,4203502193,Homemakers,Primary or less,10.27,2.0,2.0,2.0,Widowed,3.0,3.0,1.0,1.0,3.0,12528.7,1.0,1.0,Yes,Golden,0.0,8922.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,5 Star,12243.7,5.0,Positive,18.0
322838230246,Jagdish Shukla,45.0,Male,TIER-III,neel37@example.org,4009302648,Salaried/Employed (Private/Public Sector),Primary or less,8.47,2.0,3.0,2.0,Widowed,5.0,3.0,2.0,2.0,3.0,7373.8,0.0,1.0,No,Golden,2.0,18205.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,4 Star,,2.0,Neutral,18.0
384734566310,Ayush Kale,39.0,Female,VILLAGE,banjeet62@example.org,01291141922,Students,Primary or less,2.68,1.0,3.0,2.0,Currently Married,1.0,3.0,3.0,0.0,3.0,4540.0,0.0,2.0,No,Golden,0.0,10198.0,1.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,5 Star,26092.5,2.0,Strongly Negative,35.0
584032326651,Nidra Vaidya,22.0,Female,VILLAGE,ode@example.net,+913489071819,Laborers/Skilled Workers,Primary or less,7.08,1.0,2.0,0.0,Widowed,,2.0,1.0,2.0,3.0,11150.6,0.0,1.0,No,Golden,2.0,17224.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,4 Star,21065.9,3.0,Negative,43.0
199920460546,Rachita Zachariah,25.0,Female,TIER-III,fariq93@example.org,3037472478,Retired/Pensioners,Secondary,3.52,0.0,0.0,1.0,Never Married,7.0,3.0,1.0,4.0,4.0,19402.4,0.0,0.0,No,Golden,0.0,2615.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,1.0,4 Star,44737.9,,Strongly Negative,6.0
488651099520,Zinal Sachdev,40.0,Female,TIER-II,ikhalsa@example.net,8888326477,"Government Employees (Civil Services, Defense, Police)",Primary or less,9.63,1.0,2.0,1.0,Currently Married,3.0,3.0,1.0,1.0,0.0,17277.1,1.0,2.0,No,Red,0.0,17337.0,1.0,0.0,1.0,1.0,2.0,1.0,29.0,0.0,4 Star,40061.9,1.0,Positive,51.0
501917439632,Warda Sani,30.0,Female,VILLAGE,yatin98@example.org,+919492830374,Students,Primary or less,11.82,1.0,0.0,1.0,Currently Married,1.0,3.0,0.0,5.0,2.0,7661.0,1.0,1.0,No,Blue,1.0,12634.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,0.0,5 Star,52903.7,1.0,Neutral,18.0
947606896154,Libni Rege,23.0,Female,VILLAGE,thakurhiral@example.com,+916700910930,Students,Primary or less,3.62,1.0,1.0,1.0,Currently Married,3.0,3.0,4.0,2.0,3.0,5946.3,1.0,1.0,Yes,Blue,1.0,2646.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4 Star,26897.6,4.0,Neutral,51.0
673987271649,Guneet Bansal,35.0,Female,TIER-II,uyadav@example.net,5078632964,Students,Primary or less,2.59,0.0,3.0,3.0,Widowed,1.0,4.0,2.0,1.0,3.0,8986.0,1.0,0.0,No,Blue,0.0,7433.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,4 Star,30995.0,2.0,Strongly Negative,23.0
854329514569,Teerth Zacharia,39.0,Female,TIER-I,chanakyagrewal@example.com,6291436503,Salaried/Employed (Private/Public Sector),Primary or less,7.19,1.0,0.0,1.0,Currently Married,2.0,2.0,0.0,6.0,3.0,5703.9,1.0,1.0,No,Blue,1.0,3614.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,5 Star,51600.2,2.0,Positive,32.0
