name,city,tier,is_pet_owner,pet_type,monthly_pet_expense,vet_visits_last_year,pet_medical_expense,annual_pet_spend,has_pet_insurance
John Hayes,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Melissa Lawson,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Mitchell Johnson,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Madison Stanton,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Erin Myers,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Christina Davis,Hyderabad,Tier 1,1,Bird,3254.51,0,0.0,39054.12,1
Mark Gomez,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Connie Hansen,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Tammy Ramos,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Hannah Terry,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Lisa Gallegos,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
James Haley,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Carl Pennington,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Allison Davis,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Nicholas Lee,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Thomas Olson,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Mary West,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Nicole Gilbert,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Alan Murphy,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Monica Vincent,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Rebecca Hubbard,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Kristin Sampson,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Elizabeth Lawrence,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Debbie Lamb,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Tina Hall,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Justin Chapman,Mumbai,Tier 1,1,Cat,3413.15,2,3387.64,44345.44,0
Tina Ortiz,Bangalore,Tier 1,1,Rabbit,1561.49,1,2377.8,21115.68,0
Anthony Elliott,Bhopal,Tier 3,1,Cat,875.26,2,4483.2,14986.32,0
Beth Cross,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Robert Scott MD,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Robin Rice,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Sandra Rivera,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Brittany Macdonald,Ranchi,Tier 3,1,Bird,1044.19,2,3537.71,16067.99,1
Matthew Bates,Mumbai,Tier 1,1,Dog,2887.74,1,2911.1,37563.98,1
Shelia Moore,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Michelle Santana,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Ashley Robinson,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Daniel Kim,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Grace Nichols,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Tom Henderson,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Margaret Shaw,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Jennifer Nguyen,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Karen Adams,Pune,Tier 2,1,Cat,1124.51,0,0.0,13494.12,0
Gabriel Andrews,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Bobby Howard,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Timothy Morris,Hyderabad,Tier 1,1,Cat,2023.47,0,0.0,24281.64,0
Richard Rivera,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Tammy Graves,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Joshua Ellis III,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Amy Fields,Chennai,Tier 1,1,Rabbit,1801.02,3,6148.35,27760.59,0
Janice Clay,Jaipur,Tier 2,1,Dog,1178.25,0,0.0,14139.0,0
Jessica Morris,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Paul Wilson,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Katherine Scott,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Louis Kelly,Mumbai,Tier 1,1,Dog,2718.65,2,5478.86,38102.66,0
Randall Osborne,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Stephen Carr,Guwahati,Tier 3,1,Dog,565.27,1,1473.0,8256.24,1
Kyle Young,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Susan Williams,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Heather Gordon,Jaipur,Tier 2,1,Cat,1993.8,0,0.0,23925.6,0
Russell Foster,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Andrew Blake,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
John Fowler,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Douglas Martinez,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Joshua Mcgee,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Matthew Jackson,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Juan Bradley,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Dawn Pena,Lucknow,Tier 2,1,Rabbit,1095.2,3,2896.39,16038.79,0
Bradley Schultz,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Amanda Smith,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Thomas Spencer,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Scott Harrell,Hyderabad,Tier 1,1,Cat,1920.27,0,0.0,23043.24,0
David Norton,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Jennifer Burgess,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Gregory Green,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Alan Sanchez,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
James Gilbert,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Scott Velazquez,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Jennifer Graves,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Anthony Cook II,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Sarah Evans,Lucknow,Tier 2,1,Bird,1649.68,1,1154.0,20950.16,0
Ashley Vazquez,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Samantha Bailey,Delhi,Tier 1,1,Dog,1964.65,1,2362.3,25938.1,0
Mark Vega,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Holly Williams,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Dr. Tiffany Booker,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Sarah Banks,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Kristin Valencia,Chennai,Tier 1,1,Dog,2958.27,3,8667.78,44167.02,0
Jordan Baxter,Bangalore,Tier 1,1,Dog,2627.21,0,0.0,31526.52,1
Ann Moore,Jaipur,Tier 2,1,Dog,1196.34,0,0.0,14356.08,0
David Dunlap,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
John Hunt,Bangalore,Tier 1,1,Rabbit,2567.63,1,2238.83,33050.39,0
James Griffin,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Sandra Guerra,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Angela Harrington,Guwahati,Tier 3,1,Dog,863.31,2,5098.17,15457.89,0
Laura Garcia,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Joy Brooks,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Kenneth Watts,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Ricky Munoz,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Daniel Garcia,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Lisa Thompson,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Olivia Holmes,Delhi,Tier 1,1,Cat,2477.88,2,2029.84,31764.4,1
Mary Alvarez,Guwahati,Tier 3,1,Dog,607.0,2,2821.23,10105.23,0
Jeffrey Gray,Hyderabad,Tier 1,1,Dog,1564.12,2,4001.84,22771.28,0
Steven Olson,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Eric Salazar,Hyderabad,Tier 1,1,Bird,2594.13,2,5730.46,36860.02,0
Michelle Fowler,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
William Reynolds,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Johnathan Rogers,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Justin Sampson,Delhi,Tier 1,1,Dog,3010.75,0,0.0,36129.0,0
Sandra Baker,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Stephanie Tucker,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Melissa Evans,Delhi,Tier 1,1,Dog,1830.84,1,946.76,22916.84,0
Daniel Wheeler,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Zachary Beck,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Travis Schneider,Jaipur,Tier 2,1,Cat,1680.96,2,1914.24,22085.76,0
Scott Miranda,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Deborah Alvarado,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Mary Benson,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Mr. Tommy Mcdonald,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Jennifer Garcia,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Matthew Simon,Jaipur,Tier 2,1,Dog,1593.33,1,2845.33,21965.29,1
Brandon Ferguson PhD,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Daniel Ortega,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Scott Herrera,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Hannah Smith,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Nicole Floyd,Ranchi,Tier 3,1,Cat,506.83,1,1728.24,7810.2,0
Katelyn Harper,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Heidi Mason,Patna,Tier 3,1,Bird,942.84,0,0.0,11314.08,0
Jennifer Moore,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Kiara Stout,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Autumn Lee,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Daniel Fitzgerald,Pune,Tier 2,1,Bird,1823.75,1,2346.5,24231.5,0
Margaret Wallace,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
John King,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Yolanda Wallace,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Dawn Werner,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Katherine Pacheco,Indore,Tier 2,1,Dog,1938.8,3,8510.79,31776.39,0
Danielle Carter,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Michelle Armstrong,Mumbai,Tier 1,1,Dog,2984.93,1,1024.91,36844.07,0
Kelly Robinson DVM,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Randall Johnson,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Connor Summers,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Blake Bailey,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Mary Williams,Hyderabad,Tier 1,1,Dog,2651.54,0,0.0,31818.48,0
Paul Bentley,Ranchi,Tier 3,1,Dog,531.35,1,1407.15,7783.35,0
Richard Nelson,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Joshua Haynes,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Joseph Edwards,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Steven Moore,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Holly Cochran,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Joshua Moody,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Jill Rhodes,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Craig Patterson,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Mrs. Megan Kelly DDS,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
John Gibson,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Joshua Nelson,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Daniel Owen,Lucknow,Tier 2,1,Cat,1024.47,1,1266.24,13559.88,0
Nicole Salazar,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Colton Munoz,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Emily Vasquez,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Lucas Reynolds,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Tammy Edwards,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Monica Gutierrez,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Stacey Sampson,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Victor Gonzalez,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Valerie Contreras,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Suzanne Nunez,Chennai,Tier 1,1,Dog,2638.14,1,2011.38,33669.06,1
Jackson Fuller,Ahmedabad,Tier 2,1,Cat,1274.26,2,4260.62,19551.74,0
Kristina Hernandez,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Kayla Mccann,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Travis Caldwell,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Nicholas Pacheco,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Michelle Marsh,Hyderabad,Tier 1,1,Cat,1876.73,3,6010.43,28531.19,0
Jonathon Gallagher,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Todd Garcia,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Megan Krueger,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Carol Baker,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Erica Moore,Bhopal,Tier 3,1,Dog,1133.18,2,1909.56,15507.72,0
Thomas Richards,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Kimberly Shaffer,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Gary Montgomery,Jaipur,Tier 2,1,Rabbit,1696.83,1,1397.22,21759.18,0
William Blake,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Dennis Soto,Ahmedabad,Tier 2,1,Cat,1538.3,0,0.0,18459.6,0
Jaime Lewis,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Robert Ramirez,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Ashley Davis,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Kim Horn,Bhopal,Tier 3,1,Cat,674.49,1,2432.81,10526.69,0
Grace Lewis,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Chelsea Burch,Delhi,Tier 1,1,Bird,2623.71,2,3468.75,34953.27,0
Brianna Harris,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Maria Garcia,Bhopal,Tier 3,1,Dog,512.13,1,2641.65,8787.21,0
Jill Bean,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Eric Garcia,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Diana Crawford,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
James Taylor,Indore,Tier 2,1,Bird,1987.04,2,3032.29,26876.77,0
Benjamin Stanley,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
David Adams,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Brent Lopez,Hyderabad,Tier 1,1,Dog,3401.42,1,1302.14,42119.18,0
Daniel Price,Jaipur,Tier 2,1,Dog,1754.17,2,2822.73,23872.77,0
Jordan Johns,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Eddie Velez,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Kenneth Esparza,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Karen Rodriguez,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Patricia Bennett,Chennai,Tier 1,1,Bird,2723.95,2,4116.43,36803.83,1
Jacqueline Webb,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Melissa Jones,Jaipur,Tier 2,1,Cat,1480.79,3,4196.41,21965.89,1
Tyler Porter,Chennai,Tier 1,1,Dog,1897.06,2,4654.82,27419.54,1
Joshua Singleton,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Anthony Evans,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Robin Walker,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Ronald Martin,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Martha Flynn,Hyderabad,Tier 1,1,Cat,1781.27,0,0.0,21375.24,0
Jeffrey Evans,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Angela Johnson,Mumbai,Tier 1,1,Cat,2885.71,1,1488.76,36117.28,0
Melinda Hall,Bangalore,Tier 1,1,Cat,2291.22,0,0.0,27494.64,1
Jasmine Buck,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Laura Sanford,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Nicole Brewer,Bangalore,Tier 1,1,Cat,1976.0,1,2888.56,26600.56,0
Carlos Olsen,Bangalore,Tier 1,1,Cat,1839.67,0,0.0,22076.04,0
Dr. Linda Fleming MD,Hyderabad,Tier 1,1,Cat,3146.57,2,2244.2,40003.04,0
Scott Hansen,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
James Gardner,Ranchi,Tier 3,1,Cat,983.37,1,1253.32,13053.76,0
Julie Smith,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Bruce Rivera,Kanpur,Tier 3,1,Dog,741.88,1,2935.3,11837.86,0
Kyle Walsh,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Charles Baxter,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Jennifer Smith,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Jay Moss,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Krista Hicks,Kanpur,Tier 3,1,Cat,794.6,1,1909.61,11444.81,1
Donald Smith,Bangalore,Tier 1,1,Bird,3361.51,1,1044.91,41383.03,0
Tanya Hall,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Isabel Hall,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Elizabeth Fleming,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Angela Russell,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Stephen Nguyen,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Eric Hull,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Daniel Vaughn,Chennai,Tier 1,1,Cat,1670.94,0,0.0,20051.28,0
Alexander Martin,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Anthony Morton,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Thomas Sanchez,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Gary Palmer,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Michelle Knight,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Daniel Morton,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Jordan Vasquez,Delhi,Tier 1,1,Dog,2115.85,2,4887.12,30277.32,1
Scott Lyons Jr.,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Jonathan Solomon,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Elizabeth Anderson,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Melissa Smith,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
James Fernandez,Indore,Tier 2,1,Rabbit,829.21,1,2260.0,12210.52,0
Mark Peters,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
David Cruz,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Peter Chavez,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Judith Glenn,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Antonio Hughes,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Frederick Finley,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Tara Lloyd,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Mark Wilkinson,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Margaret Kennedy,Bangalore,Tier 1,1,Cat,2627.15,2,2576.87,34102.67,0
Darren Thompson,Chennai,Tier 1,1,Dog,1739.24,1,800.72,21671.6,1
Jennifer Poole,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Felicia Fischer,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Dr. Zachary Peterson DDS,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Douglas Ferguson,Indore,Tier 2,1,Dog,1654.15,1,1875.83,21725.63,0
Eric Marks,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Robert Anthony,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Wanda Hughes,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Sarah Martin,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Kristopher Allison,Bhopal,Tier 3,1,Bird,549.03,0,0.0,6588.36,0
Heather Riley,Indore,Tier 2,1,Bird,1134.17,0,0.0,13610.04,0
Rebekah Gutierrez,Ahmedabad,Tier 2,1,Cat,1646.2,1,2780.25,22534.65,1
Brian Webb,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Kaitlyn Parker MD,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Patrick Barnes,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Jorge Tyler,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
James Ray,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
George Harding,Mumbai,Tier 1,1,Cat,2926.58,1,2391.97,37510.93,1
Olivia Carpenter,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Deanna Jennings,Bangalore,Tier 1,1,Rabbit,1778.5,0,0.0,21342.0,0
Hannah Butler,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Jamie Lawrence,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Tammy Finley,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Jennifer Robinson,Chennai,Tier 1,1,Dog,3304.44,1,2874.1,42527.38,0
Jason Kelley,Chennai,Tier 1,1,Dog,2067.82,0,0.0,24813.84,0
Randall Ramos,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Jesus Carlson,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Peter Harris,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Samantha Thomas,Pune,Tier 2,1,Rabbit,1979.33,2,2342.59,26094.55,0
John White,Ahmedabad,Tier 2,1,Bird,1142.45,1,2997.84,16707.24,1
Olivia Wallace,Hyderabad,Tier 1,1,Dog,1852.17,1,1163.23,23389.27,1
Angela Potts,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Virginia Martinez,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Jennifer Lopez,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Jennifer Rasmussen,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Carol Harris,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Michael Parsons,Pune,Tier 2,1,Dog,1847.45,0,0.0,22169.4,0
Charles Jensen,Lucknow,Tier 2,1,Dog,1782.56,0,0.0,21390.72,0
Darlene Gray,Indore,Tier 2,1,Rabbit,1960.92,3,6351.02,29882.06,0
Robin Preston,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Tiffany Gray,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Mrs. Cristina Stark,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Gregg Anderson,Delhi,Tier 1,1,Cat,2784.66,0,0.0,33415.92,1
Joshua Myers,Guwahati,Tier 3,1,Cat,1143.91,0,0.0,13726.92,1
Linda Davis,Mumbai,Tier 1,1,Bird,2914.77,1,1727.43,36704.67,0
Dana Baldwin,Ahmedabad,Tier 2,1,Dog,852.87,3,3091.63,13326.07,1
Richard Hensley,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Joseph Clayton,Mumbai,Tier 1,1,Dog,1631.5,0,0.0,19578.0,1
Joseph Chan,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Brian Nixon,Jaipur,Tier 2,1,Cat,1576.92,1,860.11,19783.15,0
Pamela Meyer,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Christopher Bell,Ahmedabad,Tier 2,1,Cat,1528.44,1,1281.86,19623.14,1
Charles Pham,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
William Ortiz,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Tracy Diaz PhD,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Scott Bean,Delhi,Tier 1,1,Cat,3487.78,0,0.0,41853.36,0
Marcia Griffin,Mumbai,Tier 1,1,Dog,1575.1,1,1853.49,20754.69,1
Michael Williams,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Tiffany Jackson,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Benjamin Castillo,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Anna Novak,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Kristin Brandt,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Tiffany Rowe,Hyderabad,Tier 1,1,Rabbit,2456.22,2,5195.28,34669.92,0
Kimberly Kennedy,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Karen Gillespie,Pune,Tier 2,1,Dog,1888.43,1,969.9,23631.06,1
Christina Salinas,Mumbai,Tier 1,1,Dog,1797.08,0,0.0,21564.96,0
Robert Shaffer,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Rebecca Thompson,Bangalore,Tier 1,1,Rabbit,3016.82,0,0.0,36201.84,0
Kara Estrada,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Eric Simmons,Delhi,Tier 1,1,Cat,2285.84,1,2586.17,30016.25,0
Philip Weaver,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Kaitlin Smith,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Andrew Rose,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Michael Hernandez,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Michael Cross,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
April Cummings,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Edward Valentine Jr.,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Jonathan Taylor,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Andrea Oneill,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Jason Baxter,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Patrick Chan,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
